Date,User,v,a,Tweet
11-22-18 15:24,fakecasparleeb,4.56,4.76,@tweetheartsue @lukasdahlart @ahollowplay @durazxno @ashleyimdrunk @pizzafetishist @xweltschmerzx oh wow i didnt know talking to random strangers over a phone is how we fix this profound and harrowing crisis. its not like suicide prevention hotlines have been around forever and were unable to curb the growing depression and alienation of disenfranchised men
11-22-18 15:24,binksy112,6.47,5.06,RT @FcBarkingdog: Our next game is more important than football as we look to raise funds for suicide prevention. ?? @BalloonFC ?? @IFUCARESHARE cup ??Kenton School ?? Friday 23/11/18 ??19.00 KO ??  10 Per player ????Support welcome ??Please give generously ?? #woofwoof
11-22-18 15:24,calumsbiggestf1,5,5.25,"RT @youngft5sos: 34,598 suicide a year, 94 suicide a day, 1 suicide attempt every 38 seconds Treat people with kindness and you could save a life."
11-22-18 15:24,toofuckingradd,5.86,4.89,"Suicide rates always go up around the holidays, stay safe"
11-22-18 15:24,BaddieNay,5.11,4.41,"So suicide ideation is an actual thing. Sometimes when I m driving, I think about hitting a curb and over turning my car. Or overspeeding and hitting into a wall."
11-22-18 15:24,marlojen,4.2,4.77,"RT @AASchapiro: Horrifying news out of Saudi's prisons: women's rights activists reportedly being tortured, sexually assaulted, & driven to suicide. Meanwhile, ex-GOP Senator Norm Coleman & his firm Brownstein Hyatt on track to earn $1.5M working as Saudi agents in 2018 https://t.co/LBEnIShotp"
11-22-18 15:24,fkculiberndu,4.23,5.84,@ShwetaBajaj @RanaAyyub Ishrat first suicide bomber of LeT.
11-22-18 15:24,emilyisanelf,5.74,4.08,RT @eliyudin: I SAID THIS ONE MILLION TIMES DUDE. Don't make show that paints suicide as a way to finally get everyone to understand you https://t.co/oa994mtP0U
11-22-18 15:24,Tracy_ttid,5.49,4.75,RT @JamesConlon_: 84 men a week in the U.K die by suicide - that s 12 a day. It s the single biggest killer of men in the UK under 50 Please never tell someone to man up Lads if you re struggling remember: It does NOT make you less of a man You deserve to be here You are loved We care
11-22-18 15:24,MPreston541,5.69,4.28,RT @BeninBiloxi: Laura Loomer basically said she would commit suicide if she was banned from twitter someone should do a wellness check on her for her safety. perhaps an old priest and a young priest
11-22-18 15:24,taenquility,5.09,4.95,"[ note : sorry i made a mistake !! it was supposed to be "" a lot of *3RACHA SONGS talk about suicide awareness"" ]"
11-22-18 15:24,pamelaclearwood,4.59,4.82,@SpaceCorpsUS The guy working under Trump administration who was trying to get the price of medicine cheaper was just killed November 1st for his trouble! Ruled a suicide with blunt force trauma marks onhis head. Faaack!
11-22-18 15:24,phoebetweeted,5.18,5.26,In unsurprising news... ??  A study found Netflix's 13 Reasons Why raised suicide risk in vulnerable young people  https://t.co/ab8Hm8BIRD
11-22-18 15:24,CroakeyNews,5.54,5.78,"We're watching Feathers Falling: doco raising questions about the high rate of Indigenous suicide in Canada, being shown by its Director: Madelyn Pilon https://t.co/PCh51yn13y"
11-22-18 15:24,koloo902,3.14,6.01,"RT @Saheel_Culture: #Statement | We strongly condemn and denounce the suicide attack in #Afghanistan's capital, #Kabul https://t.co/REnN6bTaUj"
11-22-18 15:24,FbpeReynard,4.8,3.72,"@CuiBono03041981 @Lynn_GT Boris is sadly not irrelevant. Hopefully not many will starve to death, more deaths will be caused by lack of essential medication and treatment. And suicide. Fortunately no-deal is not a real option, no government would allow it."
11-22-18 15:24,JennyKLydon,6.65,4.27,"RT @carson_lydon24: Thank You Youth Era & Highlight the Hope for this amazing award. One day, this World will be free of Suicide! All for you Will?? #NFWMG https://t.co/aXcWAqPwVY"
11-22-18 15:24,ThalaAddicTss,5.09,4.53,RT @Dinu_Akshiii: Guys Pls Pray For @Ajithpandi He is going to commit suicide by 1 Pm bcoz of No Updates.
11-22-18 15:25,justboostbaby,5.22,4.55,RT @49bloodline: Santa Clara PD are a bunch of idiots.. Ian powers didn't walk 3 miles and commit suicide by drowning himself.. Cmon now..
11-22-18 15:25,niylahsoctavia,4.75,5,"RT @lindseyscareys: YES MENTAL HEALTH NEEDS TO BE BROUGHT UP MORE IN SCHOOLS. SO DO FUCKING LGBTQ+ ISSUES. KIDS AND TEENS ARE KICKED OUT, ABUSED, ATTEMPT/COMMIT SUICIDE, AND ARE FUCKING MURDERED SIMPLY FOR BEING LGBTQ+. YOU SOUND SO IGNORANT FOR SAYING LGBTQ+ ISSUES SHOULDNT BE BROUGHT UP."
11-22-18 15:25,Makawaionline,3.78,5.07,Photos of Agomuo Jennifer who allegedly committed suicide after stabbing boyfriend https://t.co/BorXcrdtSo https://t.co/OUN5AYlRv0
11-22-18 15:25,AAhmed01689318,4.57,4.6,RT @srinivasiyc: Every 5 hours a farmer commits suicide in Madhya Pradesh: Dr Manmohan Singh #BehadJhoothiParty https://t.co/GZw363VMcQ
11-22-18 15:25,tialand,5.16,5.13,"@suzydymna @shoutgracegrace @LauraLoomer @LauraLoomer #LauraLoomer She kinda' sewered herself, But that's no reason to Censor her on Twitter! Jim Acosta accosts people All The Time! HE got his temporary credentials back. For now. But Twitter didn't Suicide Him/ Vanish Him / Delete Him! Because he serves their purpose."
11-22-18 15:25,paulacblades001,5.33,4.56,"RT @LanieLou5: @threadreaderapp @1Kimsey @paulacblades001 Soro's & UN trained coordinators TELL the invaders ""They Are Citizens of the World"" & can live ANYWHERE! That's why they're so Indignant & Violent! Pray for Canadians & Spread Word so NO Nation Signs This Suicide Pact! #QAnon #QArmy #WWG1WGA @POTUS #TheStorm #TheGreatAwakening https://t.co/5qlstgS3D2"
11-22-18 15:25,vbebarta,6.8,3.69,RT @jimhaselmaier: Nice story on @NPR featuring Dr. @EmmyBetz (along with CO Firearm Safety Coalition and others). It's great to see groups collaborating. https://t.co/quzMQ4SxH8
11-22-18 15:25,lifetormentsme2,5.05,4.75,RT @lifetormentsme2: Because of Londanistan now we will have flying suicide bombers because of Globalists tolerating Islam! https://t.co/EVBrYDNpHQ
11-22-18 15:25,AndrewJoStuff,5.94,4.5,"actually now that i mention it, i'm happy. this life has done nothing for me. death will be a sweet relief and for battling through my hardships without committing suicide i will be rewarded in the afterlife. farewellpeople who did nothing for me. i will soon be free."
11-22-18 15:25,LindaECanary1,6.05,4.33,"RT @SarasotaPD: We shared before but it's important to share again. As #Thanksgiving arrives & the holiday season is underway, we know many deal with depression & thoughts of suicide. If you or someone you know needs help, reach out. Help is available 1800-273-8255 #SuicidePrevention #LESM https://t.co/19cZyeeJIi"
11-22-18 15:25,KamalikaBasu,5.41,4.32,"RT @KalyanBachchu: The world remembers that JFK was assassinated on this day. For us, the Indians it is to be remembered for one other violent death. Lord Clive, the winner of Plassey battle and founder of the British colonial rule in India. committed suicide on 22.11.1774."
11-22-18 15:25,jentoo44,4.94,5.35,RT @MatFlusk: @BigGayZoey @ProfBrianCox Brian is possibly struggling from not having seen the interview and going off a third party reaction. McDonnell specifically said he can't be friends with opposite lawmakers as constituents have come to him after having attempted suicide as a result of policies they voted for.
11-22-18 15:25,mattrified,5.06,5.12,"I'm enjoying #TheFinalTable despite the severe pretentiousness; however, it has a very ""It's their final plate because we are executing them...and the winner also is making a suicide pact with the 8 best chefs in the world to summon foodthulu."""
11-22-18 15:25,Dyrnwyn_Monday,4.85,5.66,RT @JacketWithLove: A show about suicide awareness and  prevention  raised the suicide risk in teens My god how do you fuck up that badly https://t.co/il26CxzC7W
11-22-18 15:25,BellKaleb,5.71,4.2,RT @ajplus: This indigenous rock duo is using music to prevent suicide on Native American reservations. https://t.co/n4gxNFxuST
11-22-18 15:25,KMulleri,4.94,4.54,RT @iScrew: Farmers' distress has become so dire that a Gujarat farmer attempted suicide right at CM Vijay Rupani's event and shameless Govt runs a TV advertisement of Statue of Unity every 5 minutes wastingcrores https://t.co/WEVTzeS7zo
11-22-18 15:25,idonshayo,5.5,5,Pretty IMSU Student Commits Suicide After Stabbing Boyfriend (Photos) https://t.co/NFOu816fW4 https://t.co/IMGOd1pAdK
11-22-18 15:25,jaobalanon,6.15,4.34,"RT @harviestmode: It's heartbreaking to learn two suicide cases for the past week. To those who are reading this tweet, please know that your feelings are valid. You are doing a great job, even if the world tells you otherwise. Please keep surviving; you may save someone someday."
11-22-18 15:25,AspieOu,4.36,4.36,I buried a friend because the DWP and Tories drove him to suicide. I have to feed another friend for the same reasons I won't forgive them either. @ProfBrianCox can get lost with his smug 'lets all be friends' attitude. #GTTO #noforgiveness
11-22-18 15:25,emilyemeier,5.98,4.28,"i ve had 2 failed suicide attempts, both obviously not good enough- but for that i m thankful. even though i m in a hella rough place now, i will always know life will work out for the best. i LOVE my future and where i m going. i am going to go great things."
11-22-18 15:25,PopGligor,5.69,4.76,@rapaccia15 @sopbeen Automation requires inventing a new economic system where people aren't the unit of economic productivity. I am all for that happening but... not sure if we can invent it before Japan commits suicide.
11-22-18 15:25,Uwaskyy,4.21,5.12,"Are you people mad? ""IMSU student ALMOST committed murder - suicide yesterday, as she COMMITTED suicide shortly after stabbing her boyfriend"".. Don't confuse my brain ibeg!! ?? https://t.co/QmE9oK4Pui"
11-22-18 15:25,StopTouristAbus,5.34,5.61,This is like a suicide. Incredible. https://t.co/Ns36BWmMll
11-22-18 15:25,MichaelF141,5.31,5,RT @ItsDavery: have you got over civil war passing BvS at the box office?   Have you got over Suicide Squad winning more Oscars than every MCU film ever made? https://t.co/o2PtvsJJ9t
11-22-18 15:25,TheOldHouseBC,5.75,4.39,"Can we please get back to doctors treating all patients appropriately instead of under-treating, denying life-saving meds, abandoning, driving them to suicide? Privacy of our medical records would be nice, too. Is that too much to ask in 21st century America? https://t.co/pcGA5dWTkU"
11-22-18 15:25,Captain_Rajesh1,4.51,5.06,"RT @Captain_Rajesh1: #BREAKING #NewsAlert Suicide #BOMB #Attack on a gathering of religious scholars in the #Afghan capital, #Kabul, killed 45 people & At least 85 people were wounded as the clerics met to mark the birthday of the #ProphetMuhammad It is one of the deadliest attacks in Kabul recently https://t.co/kiJZ2kk5dM"
11-22-18 15:26,mercedesmiles6,5.96,4.56,"RT @MichaelSkolnik: As we celebrate and honor our veterans, let us remember that 22 veterans commit suicide everyday. Please support organizations that work to prevent suicide."
11-22-18 15:26,PrrUeO68Tgn4qcE,1.88,6.42,RT @CCTV_Plus: Kabul suicide bombing kills over 50. #KabulBlast https://t.co/O7LfBOwLBK https://t.co/NKRo2mNUoE
11-22-18 15:26,honeylitx,4.47,5.12,honey is a suicidal kid that tells the other suicidal kids that suicide isn't the answer
11-22-18 15:26,FrankTheBeef5,5.4,4.61,RT @MrChelseaBoss: PSG were offering Kante  250k this past summer. Chelsea are offering  320k a whole 70k more. Putting a b2b destroyer who hasn't become accustomed to Sarri's style on KDB wages is suicide. You would hope after Sarri we continue with a progressive manager.
11-22-18 15:26,paulhind54,4,4.49,"RT @AmandeepBhogal: SICKENING Corbynite Labour MP Clive Lewis mocks suicide in the Commons. Kindler, gentler politics and all that... https://t.co/ERJSQlhnOa"
11-22-18 15:26,kellikookaburra,5.49,4.71,"RT @billcode: 2) Heard stories of men just this week dousing themselves in petrol, young men slashing their arms and back, young men attempting suicide and retreating within themselves, life sucked from them. #refugees #auspol"
11-22-18 15:26,_aestheticlarry,5.1,4.9,"RT @dumbbih666: on another note, here is the suicide help line # if any of you are having suicidal thoughts rn. you are loved and worthy of being here. tel:1-800-273-8255"
11-22-18 15:26,Prof_Erence,4.5,5.1,If you want to commit suicide DONT ANNOUNCE IT . https://t.co/7gooOtZ4ml
11-22-18 15:26,StephanieRiple6,5.66,5.32,"RT @olgaNYC1211: An unnamed women who was employed by Lev Leviev s company jumped to her death after facing questioning for diamond the diamond smuggling investigation. Reminder that Leviev who nearly hasn t received enough attention is close to Putin, Trump, Cohen, Sater https://t.co/XVn3MskRjq"
11-22-18 15:26,TheWellbeingI,5.02,4.63,"RT @OVIWCE: 8 days to #Ibadan Anti-Suicide & Substance Abuse Awareness Walk organised by @Dtafoundationng in partnership with NGOs in @oyostategovt. Don't miss it! Together, we can #EndDrugAbuse #beatNCDs @Phumzy_AB @toyyibdimeji @ibadanmedicine @AIESEC_Ibadan @Fmohnigeria @connectIBADAN https://t.co/dMTb0TVxSe"
